"filePath","commitCount","Source Cypher File: GitLog/List_git_files_that_were_changed_together_with_another_file.cypher"
"AxonFramework-4.11.2/eventsourcing/src/main/java/org/axonframework/eventsourcing/MultiStreamableMessageSource.java",19,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/serialization/upcasting/event/UpcastedEventRepresentation.java",19,""
"AxonFramework-4.11.2/spring/src/main/java/org/axonframework/spring/config/AnnotationDriven.java",19,""
"AxonFramework-4.11.2/spring/src/test/java/org/axonframework/spring/eventsourcing/SpringPrototypeAggregateFactoryTest.java",19,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/deadline/ScheduledDeadlineInfo.java",19,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/eventhandling/MultiEventHandlerInvoker.java",19,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/common/lock/PessimisticLockFactory.java",18,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/eventhandling/AbstractEventBus.java",18,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/messaging/responsetypes/InstanceResponseType.java",18,""
"AxonFramework-4.11.2/integrationtests/src/test/java/org/axonframework/integrationtests/commandhandling/StubAggregateCommandHandler.java",18,""
"AxonFramework-4.11.2/spring-boot-autoconfigure/src/test/java/org/axonframework/springboot/legacyjpa/JpaJavaxAutoConfigurationTest.java",18,""
"AxonFramework-4.11.2/spring/src/main/java/org/axonframework/spring/stereotype/Saga.java",18,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/saga/EventValidatorTest.java",18,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/saga/WhenState.java",18,""
"AxonFramework-4.11.2/.gitignore",18,""
"AxonFramework-4.11.2/spring/src/main/java/org/axonframework/spring/eventsourcing/SpringPrototypeAggregateFactory.java",18,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/common/lock/PessimisticLockFactoryTest.java",18,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/lifecycle/Phase.java",18,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/aggregate/FixtureTest_Resources.java",18,""
"AxonFramework-4.11.2/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/AxonServerException.java",18,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/eventhandling/pooled/WorkPackageTest.java",17,""
"AxonFramework-4.11.2/metrics/src/test/java/org/axonframework/metrics/MessageCountingMonitorTest.java",17,""
"AxonFramework-4.11.2/spring/src/test/java/org/axonframework/spring/config/EventHandlerRegistrarTest.java",17,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/eventhandling/tokenstore/inmemory/InMemoryTokenStore.java",17,""
"AxonFramework-4.11.2/spring/src/test/java/org/axonframework/spring/messaging/DefaultEventMessageConverterTest.java",17,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/utils/CallbackBehavior.java",17,""
"AxonFramework-4.11.2/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/event/util/GrpcExceptionParser.java",17,""
"AxonFramework-4.11.2/spring-boot-3-integrationtests/src/test/java/org/axonframework/springboot/JpaAutoConfigurationTest.java",17,""
"AxonFramework-4.11.2/modelling/src/test/java/org/axonframework/modelling/command/AnnotationCommandTargetResolverTest.java",16,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/saga/FixtureTest_Deadlines.java",16,""
"AxonFramework-4.11.2/eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/BatchingEventStorageEngine.java",16,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/eventhandling/GlobalSequenceTrackingTokenTest.java",16,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/aggregate/FixtureTest_Deadlines.java",16,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/eventhandling/AbstractEventProcessorTest.java",16,""
"AxonFramework-4.11.2/modelling/src/main/java/org/axonframework/modelling/command/AnnotationCommandTargetResolver.java",16,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/deadline/DeadlineManagerValidator.java",15,""
"AxonFramework-4.11.2/docs/old-reference-guide/antora.yml",15,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/messaging/responsetypes/ResponseTypes.java",15,""
"AxonFramework-4.11.2/integrationtests/src/test/java/org/axonframework/integrationtests/eventhandling/SubscribingEventProcessorTest.java",15,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/eventhandling/MultiEventHandlerInvokerTest.java",15,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/saga/CommandValidatorTest.java",15,""
"AxonFramework-4.11.2/eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/BatchingEventStorageEngineTest.java",15,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/common/caching/Cache.java",15,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/eventhandling/deadletter/legacyjpa/JpaSequencedDeadLetterQueue.java",15,""
"AxonFramework-4.11.2/metrics/src/main/java/org/axonframework/metrics/PayloadTypeMessageMonitorWrapper.java",15,""
"AxonFramework-4.11.2/modelling/src/test/java/org/axonframework/modelling/command/inspection/AnnotatedAggregateMetaModelFactoryTest.java",15,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/deadline/DeadlineConsumer.java",15,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/matchers/ListMatcher.java",15,""
"AxonFramework-4.11.2/spring/src/main/java/org/axonframework/spring/config/annotation/SpringContextParameterResolverFactoryBuilder.java",14,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/matchers/ListWithAllOfMatcher.java",14,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/matchers/ListWithAnyOfMatcher.java",14,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/commandhandling/SimpleCommandBusTest.java",14,""
"AxonFramework-4.11.2/metrics/src/main/java/org/axonframework/metrics/CapacityMonitor.java",14,""
"AxonFramework-4.11.2/spring/src/main/java/org/axonframework/spring/config/QueryHandlerSubscriber.java",14,""
"AxonFramework-4.11.2/.mvn/wrapper/maven-wrapper.properties",14,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/aggregate/FixtureTest_StateStorage.java",14,""
"AxonFramework-4.11.2/spring-boot-autoconfigure/src/main/java/org/axonframework/springboot/SerializerProperties.java",14,""
"AxonFramework-4.11.2/config/src/main/java/org/axonframework/config/Component.java",14,""
"AxonFramework-4.11.2/modelling/src/main/java/org/axonframework/modelling/command/inspection/AbstractChildEntityDefinition.java",14,""
"AxonFramework-4.11.2/.mvn/wrapper/maven-wrapper.jar",14,""
"AxonFramework-4.11.2/spring/src/test/java/org/axonframework/spring/config/annotation/AnnotationQueryHandlerBeanPostProcessorTest.java",14,""
"AxonFramework-4.11.2/eventsourcing/src/test/java/org/axonframework/eventsourcing/EventSourcingRepositoryTest.java",13,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/matchers/ExactSequenceOfEventsMatcherTest.java",13,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/eventhandling/EventMessageHandler.java",13,""
"AxonFramework-4.11.2/integrationtests/src/test/java/org/axonframework/integrationtests/eventsourcing/eventstore/jdbc/Oracle11EventTableFactoryTest.java",13,""
"AxonFramework-4.11.2/modelling/src/main/java/org/axonframework/modelling/command/inspection/AnnotatedAggregate.java",13,""
"AxonFramework-4.11.2/modelling/src/main/java/org/axonframework/modelling/command/GenericJpaRepository.java",13,""
"AxonFramework-4.11.2/eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/AbstractEventStorageEngineTest.java",13,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/server/AxonServerSEContainerTest.java",13,""
"AxonFramework-4.11.2/modelling/src/test/java/org/axonframework/modelling/command/LockingRepositoryTest.java",13,""
"AxonFramework-4.11.2/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/query/subscription/GrpcBackedSubscriptionQueryMessage.java",13,""
"AxonFramework-4.11.2/docs/old-reference-guide/modules/events/pages/event-processors/subscribing.adoc",13,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/matchers/SequenceOfEventsMatcherTest.java",13,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/common/caching/JCacheAdapter.java",13,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/common/StringUtils.java",13,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/server/AxonServerEEContainerTest.java",13,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/eventhandling/tokenstore/inmemory/InMemoryTokenStoreTest.java",13,""
"AxonFramework-4.11.2/config/src/test/java/org/axonframework/config/DefaultConfigurerLifecycleOperationsTest.java",13,""
"AxonFramework-4.11.2/integrationtests/src/test/java/org/axonframework/integrationtests/modelling/saga/repository/jdbc/Oracle11SagaSqlSchemaTest.java",13,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/eventhandling/AnnotationEventHandlerAdapterTest.java",13,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/common/StringUtilsTest.java",13,""
"AxonFramework-4.11.2/modelling/src/main/java/org/axonframework/modelling/command/inspection/ChildForwardingCommandMessageHandlingMember.java",13,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/messaging/deadletter/InMemorySequencedDeadLetterQueue.java",13,""
"AxonFramework-4.11.2/eventsourcing/src/test/java/org/axonframework/eventsourcing/GenericAggregateFactoryTest.java",12,""
"AxonFramework-4.11.2/eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/jdbc/statements/AppendEventsStatementBuilder.java",12,""
"AxonFramework-4.11.2/modelling/src/main/java/org/axonframework/modelling/command/ForwardMatchingInstances.java",12,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/messaging/responsetypes/InstanceResponseTypeTest.java",12,""
"AxonFramework-4.11.2/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/event/axon/PersistentStreamMessageSource.java",12,""
"AxonFramework-4.11.2/eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/jdbc/statements/AppendSnapshotStatementBuilder.java",12,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/FixtureResourceParameterResolverFactory.java",12,""
"AxonFramework-4.11.2/eventsourcing/src/main/java/org/axonframework/eventsourcing/AbstractSnapshotter.java",12,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/aggregate/FixtureTest_SpawningNewAggregate.java",12,""
"AxonFramework-4.11.2/modelling/src/main/java/org/axonframework/modelling/command/Repository.java",12,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/matchers/ListWithAnyOfMatcherTest.java",12,""
"AxonFramework-4.11.2/modelling/src/test/java/org/axonframework/modelling/saga/AnnotatedSagaManagerTest.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/eventhandling/ResetHandler.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/queryhandling/QueryGateway.java",12,""
"AxonFramework-4.11.2/integrationtests/src/test/java/org/axonframework/integrationtests/eventhandling/RegisteringEventHandler.java",12,""
"AxonFramework-4.11.2/modelling/src/main/java/org/axonframework/modelling/command/ForwardingMode.java",12,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/messaging/responsetypes/MultipleInstancesResponseTypeTest.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/eventhandling/tokenstore/jdbc/GenericTokenTableFactory.java",12,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/aggregate/StandardAggregate.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/commandhandling/distributed/AnnotationRoutingStrategy.java",12,""
"AxonFramework-4.11.2/metrics-micrometer/src/main/java/org/axonframework/micrometer/EventProcessorLatencyMonitor.java",12,""
"AxonFramework-4.11.2/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util/ProcessingInstructionHelper.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/common/annotation/AnnotationUtils.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/queryhandling/GenericSubscriptionQueryUpdateMessage.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/commandhandling/gateway/IntervalRetryScheduler.java",12,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/messaging/annotation/AnnotatedMessageHandlingMemberTest.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/eventhandling/tokenstore/jdbc/Oracle11TokenTableFactory.java",12,""
"AxonFramework-4.11.2/messaging/src/test/java/org/axonframework/commandhandling/distributed/AnnotationRoutingStrategyTest.java",12,""
"AxonFramework-4.11.2/disruptor/src/test/java/org/axonframework/disruptor/commandhandling/CommandHandlerInvokerTest.java",12,""
"AxonFramework-4.11.2/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/event/axon/PersistentStreamConnectionTest.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/common/BuilderUtils.java",12,""
"AxonFramework-4.11.2/test/src/test/java/org/axonframework/test/matchers/ListWithAllOfMatcherTest.java",12,""
"AxonFramework-4.11.2/messaging/src/main/java/org/axonframework/messaging/responsetypes/OptionalResponseType.java",12,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/eventscheduler/ScheduledItem.java",12,""
"AxonFramework-4.11.2/test/src/main/java/org/axonframework/test/saga/WhenAggregateEventPublisher.java",12,""
